,destinationCountry,destinationCurrency,destinationAmount,originCountry,originCurrency,originAmount,state,destinationMethod,originMethod,transactionId,originUserId,destinationUserId,hour_sin,hour_cos,day_sin,day_cos,week_day_sin,week_day_cos
818,IN,INR,2400.0,IN,INR,2400.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,112386681783047288529553588498868018332,N/A,c9d51614-4fbb-4165-96b6-6c95022cd203,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
819,IN,INR,253.0,IN,INR,253.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,700a35e221fa4a668578131881e92217,6ee86e44-898a-4350-9231-5f8669de6ff1,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
820,IN,INR,3000.0,IN,INR,3000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,45e7917917e944fe9b1c4291d057858f,c9d51614-4fbb-4165-96b6-6c95022cd203,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
821,IN,INR,3000.0,IN,INR,3000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,292245956989513132567704830450404026039,N/A,c9d51614-4fbb-4165-96b6-6c95022cd203,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
822,IN,INR,81798.85,IN,INR,81798.85,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,c64ec69399064f4aa516c753d76bb652,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
823,IN,INR,3500.0,IN,INR,3500.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,120131833332728098079078243373671462656,N/A,c9d51614-4fbb-4165-96b6-6c95022cd203,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
824,IN,INR,100000.0,IN,INR,100000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,62aa6c8968ae47079e6dc5ee6793b3fa,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
825,IN,INR,11017.5,IN,INR,11017.5,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,5b25f2d230bf4091aa9607ee84be645d,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
826,IN,INR,84880.0,IN,INR,84880.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,03eb6023f550434c81b23d4ba981ac64,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
827,IN,INR,15848.25,IN,INR,15848.25,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4f38e486af2844f3978e349bf93e9926,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
828,IN,INR,39000.0,IN,INR,39000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,29457595108974147703644008889848031722,N/A,8150dfd1-9265-421f-b33e-cc423205c4d3,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
829,IN,INR,37664.0,IN,INR,37664.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,a4cc73e131334ea98d920351de268bb4,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
830,IN,INR,52566.18,IN,INR,52566.18,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,1bb2f6202e7a429790dd97d5f992b772,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
831,IN,INR,100000.0,IN,INR,100000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,22742b073c974c32b70b64406f8a84eb,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
832,IN,INR,100000.0,IN,INR,100000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,c803e0e8b9f244efaafad7934e481f0c,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
833,IN,INR,12562.49,IN,INR,12562.49,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4643a67d2bf94403a3db1f00a1c2b6f4,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
834,IN,INR,16950.0,IN,INR,16950.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,866803f7fba94fcd8281c31d7dc31315,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
835,IN,INR,43000.0,IN,INR,43000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,61523299322783416905296222257725369056,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
836,IN,INR,1000.0,IN,INR,1000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,23464624966898660491646488496252032688,N/A,c9d51614-4fbb-4165-96b6-6c95022cd203,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
837,IN,INR,23796.1,IN,INR,23796.1,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,3cb2f627e205469e8ca7df5b273f1046,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
838,IN,INR,2000.0,IN,INR,2000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,257547260909862261016336099012692672391,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
839,IN,INR,2000.0,IN,INR,2000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,264252444603463883987019889507254942502,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
840,IN,INR,200.0,IN,INR,200.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,684b01c4ed63458388600dbd6e308bef,81f15a77-af92-4b2f-ad6e-6e80ca841dca,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
841,IN,INR,499000.0,IN,INR,499000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,42511475455110467685704221479761738883,N/A,0b85951b-c817-499e-ad17-453e5feaf87c,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
842,IN,INR,24225.0,IN,INR,24225.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,136861363336411414740526124146537991439,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
843,IN,INR,25000.0,IN,INR,25000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,102793670844756856705136254929014506850,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
844,IN,INR,20000.0,IN,INR,20000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,82321133921479549313005521556615155130,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
845,IN,INR,16585.57,IN,INR,16585.57,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,d59e7181a6e94cd9aede618078855d6b,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
846,IN,INR,19000.0,IN,INR,19000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,106677674699443500428054842821181057563,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
847,IN,INR,44882.75,IN,INR,44882.75,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,75e1983462534a0794f0be450f12c182,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
848,IN,INR,1000.0,IN,INR,1000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,317879283752279507783178904903614247166,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
849,IN,INR,19000.0,IN,INR,19000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,170418691046276618426321539122004894398,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
850,IN,INR,9741.0,IN,INR,9741.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,53fa76fcba2c4ea193020fb8ce128e1f,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
851,IN,INR,50000.0,IN,INR,50000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,49949347134166072030525055125678836986,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
852,IN,INR,250.0,IN,INR,250.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,214c898e000544ca95b74489793baa37,6ee86e44-898a-4350-9231-5f8669de6ff1,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
853,IN,INR,8471.0,IN,INR,8471.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,bf43b29e4bef48328423c54976f5aa7e,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
854,IN,INR,5285.0,IN,INR,5285.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,40a35668e8084ed68d4be05e060ceb62,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
855,IN,INR,9939.0,IN,INR,9939.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,604321f76fd2434095febde15ee7b909,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
856,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,290621241521320465475675515127878052462,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
857,IN,INR,19928.96,IN,INR,19928.96,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4d0ce6f848ce4ee9bc5b967a0ded46fb,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
858,IN,INR,11000.0,IN,INR,11000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,66378290803566636284809875575935707893,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
859,IN,INR,15476.0,IN,INR,15476.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,308762599025927175279613584966790174786,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
860,IN,INR,12757.5,IN,INR,12757.5,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,248969254206292211565435656858245656689,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
861,IN,INR,5500.0,IN,INR,5500.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,182184194642633092353301820377659863571,N/A,8150dfd1-9265-421f-b33e-cc423205c4d3,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
862,IN,INR,25425.0,IN,INR,25425.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,15a6c4765c05405aa638d788948eb003,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
863,IN,INR,37790.02,IN,INR,37790.02,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,2ce1fe04ec0e4083bbee26d25ec7859b,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
864,IN,INR,25000.0,IN,INR,25000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,7328446946918332260682389731086649120,N/A,8150dfd1-9265-421f-b33e-cc423205c4d3,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
865,IN,INR,300000.0,IN,INR,300000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,1b7d7176b4e64cc09af0602e72c6c48b,2f6ec341-9075-4aaa-9db2-9fd5d8597f97,0b85951b-c817-499e-ad17-453e5feaf87c,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
866,IN,INR,2000.0,IN,INR,2000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,121467324813225315127115116330493672727,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
867,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,152976791046098540541168705922744588215,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
868,IN,INR,1900.0,IN,INR,1900.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,176519650270473264957693037668134973461,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
869,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,298549086381594687033930803982361110766,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
870,IN,INR,10348.0,IN,INR,10348.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,19ca472a953b4f37a9068f8371268788,5b5779a6-22ec-414a-9054-06d26f02ff5f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
871,IN,INR,2000.0,IN,INR,2000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,3baf6a41e45641729e42e04e7e96626a,c9d51614-4fbb-4165-96b6-6c95022cd203,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
872,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,190614494802389257432100783136812094020,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
873,IN,INR,8420.0,IN,INR,8420.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,5742b095f99b419392c59c3a98b3a0e6,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
874,IN,INR,24000.0,IN,INR,24000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,117917867162475781607502946464558986693,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
875,IN,INR,41634.28,IN,INR,41634.28,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,344a18cf93b04a3e9b36280720cd316d,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
876,IN,INR,21187.5,IN,INR,21187.5,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,1bf4ae18cf4749e69548330d049ef3a3,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
877,IN,INR,12082.0,IN,INR,12082.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,3455dfe67c684f438b52074f9456b44f,5b5779a6-22ec-414a-9054-06d26f02ff5f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
878,IN,INR,5120.0,IN,INR,5120.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,f2f76cb3963f4f27aa7b477a50646042,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
879,IN,INR,9335.0,IN,INR,9335.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,fd105c1cfa8242eeaa3631c9cde40b2e,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
880,IN,INR,146006.33,IN,INR,146006.33,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,ef01368732894f808ef4a4caa99adec9,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
881,IN,INR,8554.0,IN,INR,8554.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,0479c55e7a1347d7ab254b2790f46dc9,8150dfd1-9265-421f-b33e-cc423205c4d3,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
882,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,26190165521962687898950951732048712433,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
883,IN,INR,17.0,IN,INR,17.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4137774d900d468c8ae3ce323d64fe60,de38d59a-f9af-4b9b-9f10-bd0e9421a650,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
884,IN,INR,3083.29,IN,INR,3083.29,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,116068356503071958262804115460991350036,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
885,IN,INR,5.0,IN,INR,5.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,327213509390491103623454759806608056013,N/A,de38d59a-f9af-4b9b-9f10-bd0e9421a650,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
886,IN,INR,40000.0,IN,INR,40000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,272227303865827366917249614778491919846,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
887,IN,INR,25848.75,IN,INR,25848.75,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,0d86b4d921e640c4a6d774803b28e6b2,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
888,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,162088965538094103116331278711643581983,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
889,IN,INR,37426.0,IN,INR,37426.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,60181d66465548959db8d6671965b55e,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
890,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,117984947258955271389257301737929449111,N/A,8150dfd1-9265-421f-b33e-cc423205c4d3,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
891,IN,INR,20763.75,IN,INR,20763.75,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,52377eb45ed24054ad8c96a5f5a8df65,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
892,IN,INR,105253.74,IN,INR,105253.74,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,278e91a0f9f84fb8aeba54b0e32fce68,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
893,IN,INR,25000.0,IN,INR,25000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,195509116634970581335242958352064465249,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
894,IN,INR,45000.0,IN,INR,45000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,12274344474176647254820595562589492295,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
895,IN,INR,50000.0,IN,INR,50000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,163879941523969326686995645059504563934,N/A,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
896,IN,INR,10932.75,IN,INR,10932.75,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,a66b6b4b5e114ac0b2319829e077fcf5,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
897,IN,INR,41527.5,IN,INR,41527.5,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,76110392be7d47c595ba77672584dec1,3e75846b-2f2e-4c0f-8576-2b1ae84c3c0f,N/A,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
898,IN,INR,300000.0,IN,INR,300000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,106680707774169743707608351220545839680,N/A,2f6ec341-9075-4aaa-9db2-9fd5d8597f97,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.44437817810461344,0.974927912181824,-0.2225209339563129
